ID,label,predicted_label,text
326804303249563648,-1,-1,"Eindelijk alles voor de #batavierenrace geregeld! Wat een werk. Komende vrijdag is het zo ver, enorm zin in!"
326806682850193408,-1,-1,"Heb je nog geen team en wil je meerennen? Wij zoeken nog iemand voor op de 8,1 en de 3.6 in de nacht en de 2.9 in de ochtend #Batavierenrace"
326808664851771392,-1,-1,"Wie o wie heeft er zin ons Batavierenrace-team 'Het Gele Gevaar' te versterken? We zoeken nog iemand voor de 8,1... http://t.co/tCXaENIGCo"
326935216440627200,-1,-1,#nieuws Batavierenrace zet zich in voor kankerbestrijding http://t.co/EvxU9kOfiG #enschede
326960406646116352,-1,-1,Luister allemaal naar #bataradio voor de laatste updates tijdens de batavierenrace #createtomorrow #schaamtelozezelfpromotie
326963307477098497,-1,-1,Luister allemaal naar #bataradio voor de laatste updates tijdens de batavierenrace #create2013  #schaamtelozezelfpromotie
326964050544168960,-1,-1,RT @112Twente: Bij Batavierenrace bij UT onder douche gestaan!? Bel je huisarts! Sportcentrum per direct gesloten vanwege legionellabesmett
326966218856726529,-1,-1,"Daar gaan we weer! 27-4 @Batavierenrace, 29-4 #OpenErrup en 30-4 @oranjepark! #gaseropdakeraf"
326966694151086080,-1,-1,Bata live te volgen op radio: De 41e editie van de Batavierenrace is dit jaar te volgen op BataRadio... http://t.co/TUwth4rgvy #Enschede
326973234400591872,-1,-1,RT @bataradio Luister allemaal naar #bataradio voor de laatste updates tijdens de batavierenrace #create2013  #schaamtelozezelfpromotie
326974257617842176,-1,-1,RT @bataradio: Luister allemaal naar #bataradio voor de laatste updates tijdens de batavierenrace #create2013  #schaamtelozezelfpromotie
326974350710419458,-1,-1,RT @bataradio: Luister allemaal naar #bataradio voor de laatste updates tijdens de batavierenrace #create2013  #schaamtelozezelfpromotie
326980072428929024,-1,-1,27 april zijn de Clean Teams er weer! @Batavierenrace #dtevenementen
326980131623153664,-1,-1,De #Veluweloop: ook sportief en actief aanwezig bij de #batavierenrace op 27 april!\nmore... http://t.co/fo71A0d8Jh
327008171401039873,-1,-1,Za 27 april a.s. zijn @biancaleusink en ik er niet met Wakker Worden Enschede #WWEFM op #TVEFM ivm Batavierenrace. 4 mei zijn we er weer....
327022404733923329,-1,-1,Batavierenrace door Ulft :-D #zinin! RT @DRU_IP: Zaterdagochtend zijn ze er weer; heeeel erg vroeg... http://t.co/D1ujK2Nc5g
327026360319086592,-1,-1,Laatste training voor de grootste (studenten)estafette van Europa! #batavierenrace
327026603223838720,-1,-1,Za 27 april a.s. zijn @janbruins en ik er niet met Wakker Worden Enschede #WWEFM op #TVEFM ivm Batavierenrace. 4 mei zijn we er weer....
327033842231824384,-1,-1,Een ontspannen duurloop van 11km (14kmh gem.) in de brandende zon. I'm ready! #batavierenrace #rughanze
327034162760523776,-1,-1,"Quote van voorbijganger: ""JIj bent gezegend met een mooie hardlooppas, jongeman!"" #keeponrunning #batavierenrace"
327038822087024640,-1,-1,"Gister lekker geoefend voor de batavierenrace, het bier drinken zit wel goed!"
327057698539585536,-1,-1,"@JelleWagenvoort Soms hebben ze de behoefte om een ommetje te maken inderdaad ;) We hebben zin in de #BBQ @Batavierenrace, tot dan!"
327103895279112192,-1,-1,Wat een week! Vrijdagavond klanken we de @Batavierenrace in Nijmegen op. Zondag nemen we deel aan een afstudeerproject met echte opnames 1/2
327105465429409793,-1,-1,"@ctsgalembic Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105490230321152,-1,-1,"@Dimensie Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105506353221633,-1,-1,"@svcommunique Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105519967944704,-1,-1,"@SGDaedalus Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105537097469952,-1,-1,"@ConcepTTwente Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105567736868864,-1,-1,"@SiriusEnschede Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105581875879937,-1,-1,"@AEGEEEnschede Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105598393024512,-1,-1,"@csvAlpha Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105621214240768,-1,-1,"@Audentis Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105640768094209,-1,-1,"@interactief Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105658883276800,-1,-1,"@svStress Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105672141492224,-1,-1,"@etsvscintilla Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105686016258048,-1,-1,"@svarago Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105706182447104,-1,-1,"@SVATAstatine Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105798939480066,-1,-1,"@EindhovenSAC Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105900965933058,-1,-1,"@AcademischTweet Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327105946499305472,-1,-1,"@BestuurVvTP Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106083799851008,-1,-1,"@svIDent Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106113046732800,-1,-1,"@vgsn_tq Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106136773885952,-1,-1,"@hardloopevents Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106206189637632,-1,-1,"@SVTabulaRasa Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106238678704131,-1,-1,"@WSGAbacus Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106331481878528,-1,-1,"@SUSAstudenten Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106372665737217,-1,-1,"@svindustria Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106411026862080,-1,-1,"@ELSZWVAquamania Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106430828154881,-1,-1,"@mszvtiburon Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106477343006720,-1,-1,"@Tbuitink Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106491825934337,-1,-1,"@UTwente Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106569064050688,-1,-1,"@Aeolusrun Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106612382818304,-1,-1,"@utsaxionteam Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106640962789376,-1,-1,"@SUTwente Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106672424280064,-1,-1,"@stemureka Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106761188319232,-1,-1,"@vgst Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106920395702274,-1,-1,"@batatv Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106956772900865,-1,-1,"@drv_euros Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327106980059705344,-1,-1,"@Batavierenrace Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327107054080774144,-1,-1,"@thomasvanvliet Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327107075249414145,-1,-1,"@elger Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327113621953970178,-1,-1,Iedereen hard gewerkt bij #create2013. Dit weekend sportief relaxen tijdens #batavierenrace en #bataradio uit je speakers laten knallen.
327122378570231809,-1,-1,"Verdorie, komend weekend al de Batavierenrace. Groot faalmomentje van mezelf, sta ik weer hamburgers te bakken.. Dom, dom, dom!"
327126579031449602,-1,-1,"Nu: Info-avond @olymposutrecht voor de Utrechtse lopers vd 41e @Batavierenrace. Go Team Utrecht, vl succes en plezier komend weekend!"
327150216111325187,-1,-1,Hopza in n week van een het grootste diepte punt naar een nieuw persoonlijk record met #hardlopen.. #batavierenrace here we come!!
327162567803940865,-1,-1,Heerlijk calamiteitenschema van de Batavierenrace. Er wordt bij een levensbedreigend ongeval als 3e stap al (!) EHBO verlenen geadviseerd.
327170272669097985,-1,-1,"Change of plans, toch een 7,4km met een dijk omhoog in plaats van een 6,7km heuvelafwaarts vrijdagnacht. Challenge accepted! #batavierenrace"
327189607601012738,-1,-1,@sportinarnhem heeft de sporters van het jaar bekend gemaakt. Ik ga dit weekend de #Arnhemse studerende sporthelden aanmoedigen! #Bata13
327276510031515648,-1,-1,RT @MVenhovens: @sportinarnhem heeft de sporters van het jaar bekend gemaakt. Ik ga dit weekend de #Arnhemse studerende sporthelden aanmoed
327296685158047745,-1,-1,RT @the25Gangsters: Wij zoeken nog steeds een loper voor in de middagploeg bij de #batavierenrace Wie komt ons versterken? #bata2013  @bata
327298763578306560,-1,-1,"@_xRobin as vrijdag zijn we van 18.00 tot 01.00 te vinden in Nijmegen, rond om de Batavierenrace zullen we #MonsterEnergy samplen!"
327309777510203392,-1,-1,"Aftellen is begonnen. US'ers eten massaal pasta ter voorbereiding op de Batavierenrace, die vrijdagnacht om 12 uur van start gaat."
327325745452036096,-1,-1,Wil je geen meter missen van de #Batavierenrace ? Luister dan zaterdag naar @BataRadio bij #Enschede FM! http://t.co/R5R2KmUBLq #tvefm #bata
327327532863074305,-1,-1,De programmering van BataRadio 2013 is rond! #batavierenrace #bataradio http://t.co/V4sXlDTgX7
327329249788837888,-1,-1,De Maastrichtse teams zijn klaar voor de Batavierenrace van komende zaterdag. Het erepodium is haalbaar.... http://t.co/yzLui7BYI6
327330934376513536,-1,-1,Vandaag o.a. verder met #Nima marketing studie en 'lijstje maken' voor #Batavierenrace
327331566365851648,-1,-1,Komend weekend #batavierenrace met motor. Zo'n 18uur lang bikkelen ;) Toch elk jaar weer 'n feestje om mee te mogen maken.
327340191524200448,-1,-1,RT @tvefm: Wil je geen meter missen van de #Batavierenrace ? Luister dan zaterdag naar @BataRadio bij #Enschede FM! http://t.co/R5R2KmUBLq 
327342075903369216,-1,-1,Agenda: Batavierenrace  http://t.co/UixVStjDn9
327344253590179840,-1,-1,Morgennacht is het weer zover.@Batavierenrace 2013.Kunnen we revanche nemen op @Appeltaart200 en @SNOTRunningteam  voor de afgelopen 2 jaar?
327344913274503170,-1,-1,@Aeolusrun @Batavierenrace @SNOTRunningteam Revanche? Kom maar op!
327345181705777153,-1,-1,"Al zenuwachtig voor de Batavierenrace? Het bestuur niet, beweert voorzitter Leon Schipper. http://t.co/2laooU4Buf"
327348207317286912,-1,-1,Veel succes! @observantUM: De Maastrichtse teams zijn klaar voor de Batavierenrace van komende zaterdag. http://t.co/I6lmJkbINT
327351831481163776,-1,-1,"RT @UTNieuws: Al zenuwachtig voor de Batavierenrace? Het bestuur niet, beweert voorzitter Leon Schipper. http://t.co/2laooU4Buf"
327355404914933760,-1,-1,RT @Aeolusrun: Morgennacht is het weer zover.@Batavierenrace 2013.Kunnen we revanche nemen op @Appeltaart200 en @SNOTRunningteam  voor de a
327357032967585792,-1,-1,#Batavierenrace lopers opgelet: #festivaart kaarten winnen?! Ga naar onze Facebook-pagina en kijk wat je moet doen! http://t.co/hzyLN1yJuZ
327362768049147904,-1,-1,RT @Aeolusrun: Morgennacht is het weer zover.@Batavierenrace 2013.Kunnen we revanche nemen op @Appeltaart200 en @SNOTRunningteam  voor de a
327365967321636865,-1,-1,RT @Aeolusrun: Morgennacht is het weer zover.@Batavierenrace 2013.Kunnen we revanche nemen op @Appeltaart200 en @SNOTRunningteam  voor de a
327367460829413378,-1,-1,Is er nog een snelle man die het team van @GSTV_Tritanium zou willen versterken bij de batavierenrace? Gaat om een etappe in de middag #pleh
327374997435858944,-1,-1,Hoge dosis cafene leidt tot betere duurprestatie (@TopsportTopics)  http://t.co/0cxPIyM5F0 Ik ben al bezig! #batavierenrace
327375972699602944,-1,-1,Laatste training gedraait voor de #batavierenrace. ben er klaar voor! Hopelijk is t net zo warm als vandaag! Nu snel douchen en naar de uni
327380835806347264,-1,-1,Leuk te horen dat oud-collega @fransdv dit weekend weer woordvoerder is tijdens de @Batavierenrace
327385231155933184,-1,-1,Net mijn slaapzak ingepakt. Morgen naar Nijmegen om de batavierenrace te begeleiden. Letterlijk een lang weekend.
327385583657836544,-1,-1,Batavierenrace start vrijdagnacht en komt zaterdagmiddag aan in Enschede. Vrijdag op en zaterdagavond weer naar bed. 36 uur op. Lang geleden
327395299171631104,-1,-1,RT @laurensvk: "Hoge dosis cafene leidt tot betere duurprestatie" (@TopsportTopics)  http://t.co/0cxPIyM5F0 Ik ben al bezig! #batavierenra
327402880887828480,-1,-1,"De batavierenrace is dringend op zoek naar een aantal slaapwachten, en heeft AEGEE daarom benaderd voor een... http://t.co/XIENzdyA9D"
327407961657978881,-1,-1,Echt te lang niks met twitter gedaan. Met de Batavierenrace in het vooruitzicht een mooi moment om er nieuw leven in te blazen! #back
327415338994118657,-1,-1,"RT @bataradio: @utsaxionteam Luister  naar #bataradio voor de laatste updates tijdens de #batavierenrace , veel succes met lopen!"
327416370977464320,-1,-1,In verband met een voetblessure is er helaas een afmelding ontvangen voor de Batavierenrace. We zoeken een nieuwe... http://t.co/OyMvx0Kn7m
327428398018334720,-1,-1,Dit weekend Batavierenrace. Ik ga sterven. #GEWIS
327433305840578560,-1,-1,@chocochic masuk ke batavierenrace.nl
327435133730836482,-1,-1,"Zo'n rondje hardlopen om de singel is lekker, maar valt best tegen! Zaterdag moet het gebeuren #Batavierenrace #Utwente #Enschede"
327438504512598016,-1,-1,De laatste voorbereiding voor de #Batavierenrace: naar Storado Kappers. Mag ook wel weer eens. Laatste keer was 20 december 2012.
327447105901826050,-1,-1,.@DEMCON bereidt zich voor op de #batavierenrace #topsportklimaat
327447346407415808,-1,-1,.@DEMCON bereidt zich voor op de #batavierenrace #topsportklimaat http://t.co/0s0otmCaUH
327456864663121921,-1,-1,Op naar Zwolle voor de donderdagavond training. Morgenmiddag naar Enschede voor de Batavierenrace met @EBFGroningen! Zin in.
327457690303492096,-1,-1,Morgen is het zover:de #Batavierenrace! Alle ontwikkelingen van (mijn/)het Universiteitsteam Amsterdam te volgen via @UniTeamAdam #ziningoud
327457874676678656,-1,-1,Morgen is het zover:de #Batavierenrace! Alle ontwikkelingen van (mijn/)het Universiteitsteam Amsterdam te volgen via @UniTeamAdam #ziningoud
327463324172292096,-1,-1,"Help! Ik heb flinke spierpijn, moet zaterdag in de #batavierenrace 9,8km rennen en wil nog niet dood. Wie heeft tips? #dtv"
327467940494589956,-1,-1,RT @rdekinkelder: .@DEMCON bereidt zich voor op de #batavierenrace #topsportklimaat http://t.co/0s0otmCaUH
327477815769456640,-1,-1,"@fgj_oosterveld Als de Regio er niet K60 (!) extra insteekt,zoals in 2012 zie je dus direct terugval.#em13 en#batavierenrace =los van #nsw13"
327484130726121473,-1,-1,@artYflor Morgen! Weekendje Batavierenrace in Enschede. Hardlopen met 350 x 25 studenten.
327501338219016193,-1,-1,Weekendplanning omgooien om om 03.45 uur op te staan voor stukje rennen door de weilanden. Dat kan maar n ding betekenen. #Batavierenrace
327501709599449089,-1,-1,RT @KrijnSchagen: Morgen is het zover:de #Batavierenrace! Alle ontwikkelingen van (mijn/)het Universiteitsteam Amsterdam te volgen via @Uni
327502407397437441,-1,-1,"Goeie laatste training voor de #Batavierenrace lekker hooggesprongen, vooruitgang steeds meer zichtbaar:)"
327502623638958080,-1,-1,"Lekker hardgelopen!! Nu tijd voor een biertje!! Moet in het nachtritme komen voor de Batavierenrace, dus niet te vroeg naar bed!!"
327502944901677059,-1,-1,Maar morgen dus de #batavierenrace waar ik chauffeur ben in de nacht en ochtend. Volg het UvA/VU/HvA team via @UniTeamAdam
327503380748587009,-1,-1,"Daarnaast start ik zaterdagmiddag 17.30 uur voor de slotetappe van centrum Enschede naar TU Campus namens Oud-Aquila, 7,1 km #batavierenrace"
327507489161625601,-1,-1,Leuke feestjes komen eraan! #batavieren #batavierenrace #koninginnenacht #koninginnedag #Koningsdag
327516712540966913,-1,-1,Wow! @Aegee_utrecht gaat maar door! Al meer dan 1100 euro opgehaald voor #bata4life! #respect #Batavierenrace http://t.co/BtMbcvWkJE
327519155500773376,-1,-1,Nu tas inpakken voor de Batavierenrace!!! :)
327519968256196609,-1,-1,RT @MauriceEssers: Wow! @Aegee_utrecht gaat maar door! Al meer dan 1100 euro opgehaald voor #bata4life! #respect #Batavierenrace http://t.c
327520442644586496,-1,-1,@RemcovanderMeys helaas andere verplichtingen... De Batavierenrace ;)
327528571297996800,-1,-1,RT @OutraVezSamba: Wat een week! Vrijdagavond klanken we de @Batavierenrace in Nijmegen op. Zondag nemen we deel aan een afstudeerproject m
327529056910315520,-1,-1,Slapen. morgen starten bij de #batavierenrace . Leuk weekendje tegenmoet gaan!
327700483986841600,-1,-1,De batavierenrace wordt zo awesome dat het zelfs een tweet van mij waard is :p zin in!!!! :D
327702342910750721,-1,-1,RT @kusterskoen: Maar is langzaam op staan voor t laatste tentamwn en vanacht knallen op de batavierenrace!!!! Universiteiten team eindhove
327707249441140736,-1,-1,Lekker weertje om 180km te lopen! Busje huren bij @ffbusjehuren #batavierenrace #Windesheim
327707564714360833,-1,-1,"Morgen komt #Batavierenrace, grootste studenten estafetteloop vd wereld, door OIJ. Herstart #DRUIndustriepark #Ulft, wisselpunt #Varsseveld."
327717303871500289,-1,-1,Vanavond en morgen de @Batavierenrace een handje helpen en daarna natuurlijk naar het legendarische feest.
327717503847526400,-1,-1,@robinvangennep @Batavierenrace Leuk ik ben er ook bij! Zin in!
327718878681636864,-1,-1,"Die #koningsspelen zijn heel leuk, maar de #batavierenrace is fantastisch! Aftellen..."
327718906984792064,-1,-1,"@Gem_OIJ: Morgen komt #Batavierenrace, grootste studenten estafetteloop vd wereld, door OIJ. Herstart #DRUIndustriepark #Ulft."
327720708975255553,-1,-1,Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten langs de route
327721010268884993,-1,-1,Voetballers @vvDrienerlo 1 kunnen morgen kampioen worden tijdens @Batavierenrace. Dubbel feest dus. http://t.co/ewQlHR9dDS #amateurvoetbal
327721163990122496,-1,-1,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
327723658296565760,-1,-1,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
327723821207523328,-1,-1,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
327727287611043840,-1,-1,"Spullen gepakt, nu ff lunchen en dan op naar Enschede voor de @Batavierenrace"
327728935351758850,-1,-1,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
327731244001529856,-1,-1,"Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/PPtPrw3u5C"
327731694683684865,-1,-1,"RT @Batavierenrace: Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/PPtPrw3u5C"
327731710273912832,-1,-1,"RT @Batavierenrace: Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/PPtPrw3u5C"
327731790196396033,-1,-1,"Tjonge, wat 'n indrukwekkende commandocentrale op vloer 5 #Vrijhof voor de #batavierenrace. Het lijkt wel of er een inhuldiging plaatsvindt!"
327731833187999744,-1,-1,batavierenrace van start gegaan!
327732352900018176,-1,-1,op de ochtend van de #Batavierenrace nog aan je scriptie willen werken #kansloos #onrustig
327732486610239488,-1,-1,"RT @Batavierenrace: Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/PPtPrw3u5C"
327732968632221696,-1,-1,"RT @katjahunfeld: Tjonge, wat 'n indrukwekkende commandocentrale op vloer 5 #Vrijhof voor de #batavierenrace. Het lijkt wel of er een inhul"
327733359360999425,-1,-1,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
327736697498509312,-1,-1,"Is EOS Chauss Team er klaar voor?! Topweer en op naar de Batavierenrace! In estafette, 175km van Nijmegen naar Enschede. Let's do it :)"
327737388157792256,-1,-1,"Klaarmaken, spullen pakken &amp; op naar Enschede voor de batavierenrace!"
327737393618776065,-1,-1,Op weg naar Enschede voor opbouw meldkamer Wedstrijdleiding voor de @batavierenrace.
327740024110071808,-1,-1,"Over 11 uur start ik bij de #batavierenrace, dit jaar een sponsorloop voor het goede doel. Steun team S&amp;B via http://t.co/CZNk5095if Dank!"
327740241899307010,-1,-1,"RT @Batavierenrace Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/aIZ15qdvf7"
327740845585481728,-1,-1,#ABNAMRO Groningen wenst @TMFVArchigenes  veel plezier met de #Batavierenrace!
327741231918620674,-1,-1,Straks op weg naar Enschede. Op naar de #batavierenrace!!
327741799118536705,-1,-1,In de trein richting Enschede met #FSV #Fysiek. Tijd voor de #batavierenrace
327742240485150720,-1,-1,Ben je er klaar voor? Kun je dat ooit echt zijn! Ja! Helemaal ready voor morgen batavierenrace en vanaf maandag een week Sint-Petersburg!
327743981943398400,-1,-1,Kom morgen de lopers van de grootste estafetteloop van de Benelux @Batavierenrace aanmoedigen in #stadvannu!
327744054492278785,-1,-1,Morgen zijn de Clean Teams er weer @Batavierenrace spot ze in het centrum van Enschede. Herken ze aan hun groene kleding! #dtevenementen
327746945269522432,-1,-1,"Morgenvroeg komt Batavierenrace, grootste studenten estafetteloop vd wereld, door Montferland. Herstart #DRUIndustriepark Ulft, wisselpunt"
327747637535203328,-1,-1,#Batavierenrace we will smoke you!!!
327750164922105857,-1,-1,Nog een paar uurtjes en we gaan weer van start in de @Batavierenrace. Belangrijkste is de lol en de heerlijke dag die we gaan hebben! Zin in
327750212795912193,-1,-1,Om middernacht start de Batavierenrace. Net als vorig jaar krijgt Alleen de nachtploeg
327750599179382784,-1,-1,"Om middernacht start de Batavierenrace. Volgens verwachting krijgt net als vorig jaar de nachtploeg te maken met regen, circa 5 graden."
327752544958939136,-1,-1,@Batavierenrace @Aeolusrun @Appeltaart200  Kom maar op! Wie het laatst op de sintelbaan is betaalt het bier!
327753500203298818,-1,-1,De reis naar Enschede is begonnen. Weekendje Batavierenrace beleven vanuit een tentje op de campus. Bijzijn is meemaken. #Batavierenrace
327753524685447168,-1,-1,RT @enschede: Kom morgen de lopers van de grootste estafetteloop van de Benelux @Batavierenrace aanmoedigen in #stadvannu!
327753904001523713,-1,-1,"RT @Batavierenrace: Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/PPtPrw3u5C"
327754846428090368,-1,-1,De kratjes per ploeg staan klaar! @Batavierenrace http://t.co/HhLQhoIbSt
327755512504545281,-1,-1,Enenveertigste Batavierenrace van start http://t.co/qBdwUWQPbt #tvefm #enschede #batavierenrace #bataradio
327756269417029632,-1,-1,Laatste loodjes leggen voor de batavierenrace! Ben er klaar voor!
327756303961292800,-1,-1,"RT @MaaikePlatvoet: Die #koningsspelen zijn heel leuk, maar de #batavierenrace is fantastisch! Aftellen..."
327757390005018624,-1,-1,Enenveertigste Batavierenrace van start: In #Nijmegen gaat exact om middernacht voor de nenveerti... http://t.co/ntmBn0XPVF #Enschede
327759648935518208,-1,-1,@Batavierenrace waar komen de uitslagen?
327762160002416641,-1,-1,"Vannacht @Batavierenrace lopen? Bereid je goed voor, in de nacht kan het koud zijn. Pas op voor #onderkoeling! http://t.co/3RsjmhogmV #EHBO"
327763803829829633,-1,-1,"Vanavond namens #kwf een presentatie geven in Nijmegen bij de #batavierenrace, de powerpoint is klaar. De start is om 0.00 uur ;-)"
327763834947395584,-1,-1,De bata is begonnen! In de stromende regen 5 tenten opgezet! #bata2013 #batavierenrace #hopendathetmorgenbeterweeris http://t.co/J5F96KVvSd
327764529930977280,-1,-1,Perfecte weer voor een @Batavierenrace... Not! Hopen op betere weer!
327766289688981506,-1,-1,Twitterloze Klaas heeft dr zin in.. op naar de #batavierenrace met @FSVFysiek http://t.co/uHTTuly7sp
327766376993394688,-1,-1,"RT @EersteHulpWiki: Vannacht @Batavierenrace lopen? Bereid je goed voor, in de nacht kan het koud zijn. Pas op voor #onderkoeling! http://t"
327767027131498498,-1,-1,RT @tvefm: Enenveertigste Batavierenrace van start http://t.co/qBdwUWQPbt #tvefm #enschede #batavierenrace #bataradio
327771966444539904,-1,-1,Aan de bijrijdersfiets zal het niet liggen vannacht en morgen! #Batavierenrace #avphoenix http://t.co/Yh1SZhkZ3K
327772553676455940,-1,-1,RT @UniTeamAdam: De teamkleding is geleverd! Hier ploegleider @KrijnSchagen met het eerste exemplaar. #UniTeamAdam #Batavierenrace http://t
327773157069037569,-1,-1,"Alle deelnemers aan de #Batavierenrace veel succes! Studentenatletiek is alom vertegenwoordigd,dat de beste mogen winnen en iedereen plezier"
327773507616382976,-1,-1,@Batavierenrace Kijkje achter de schermen bij de bata: uitzoekkamer wedstrijdleiding bijna up-and-runnend http://t.co/xMcTsggO3x
327774506003361793,-1,-1,Participating in the #batavierenrace ? Download the #batabusjestracker and win some nice prizes! http://t.co/90Z9H3LDJ4
327776445285928961,-1,0,"Volg de @Batavierenrace via http://t.co/DSwCDfLbsu, http://t.co/TiMNFsMK1l en @UTNieuws. We zijn erbij van start tot finish! #batavierenrace"
327777127355256832,-1,-1,RT @BITatUT: Participating in the #batavierenrace ? Download the #batabusjestracker and win some nice prizes! http://t.co/90Z9H3LDJ4
327777393337065472,-1,-1,"Ik denk aan jullie! RT @HandbalUS: Om middernacht start de Batavierenrace. Verwachting: nachtploeg krijgt te maken met regen, 5 graden."
327777437532430338,-1,-1,"@UniTeamAdam Bij deze veel succes @ de 175 km lange #Batavierenrace vannacht en morgen,  good memories! #lopenzonderslaap #feest #Vestingbar"
327777532889935873,-1,-1,Gezellig avondje #OutraVezNijmegen https://t.co/u20tmkS3Bc
327779866613252098,-1,-1,http://t.co/lkqg07sgfy De sintelbaan ligt er nu nog wat triest bij. Hopelijk morgen beter weer bij de finish van de @batavierenrace
327782847010181120,-1,-1,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
327783666799505408,-1,-1,Veel plezier @radiozsp @asvzhtc tijdens de batavierenrace en met het busje van @ffbusjehuren #trots #bata2013 http://t.co/wckMEj5Xd9
327785172441382912,-1,-1,RT @UTNieuws: http://t.co/lkqg07sgfy De sintelbaan ligt er nu nog wat triest bij. Hopelijk morgen beter weer bij de finish van de @batavier
327785856247156737,-1,-1,Only a few hours to go! ESN TWENTE and a crew of 25 internationals at the Bata! Watch out for running number 147! #batavierenrace
327787324651995136,-1,-1,@kokkie81 @Batavierenrace Succes!
